Date,Time,Latitude,Longitude,Channel,RSSI,Adjusted Value,Antenna Gain,Cable Loss
07/02/2024,23:16:40:990,40.000267,-79.999909,490862500,-92.61,-92.61,0,0
07/02/2024,23:16:41:010,40.000267,-79.999907,490862500,-91.1,-91.1,0,0
07/02/2024,23:17:59:072,40.000224,-79.998826,1,-114.85,-114.85,0,0,
07/02/2024,23:17:59:191,40.000224,-79.998821,1,-101.41,-101.41,0,0,
07/02/2024,23:17:59:316,40.000224,-79.998816,1,-106.06,-106.06,0,0,
07/02/2024,23:17:59:460,40.000224,-79.998812,1,-115.17,-115.17,0,0,
07/02/2024,23:17:59:577,40.000224,-79.998807,1,-106.09,-106.09,0,0,
07/02/2024,23:17:59:684,40.000225,-79.998802,1,-121.2,-121.2,0,0,
07/02/2024,23:17:59:806,40.000225,-79.998797,1,-103.68,-103.68,0,0,
07/02/2024,23:17:59:928,40.000225,-79.998792,1,-108.28,-108.28,0,0,
07/02/2024,23:18:00:051,40.000225,-79.998787,1,-105.2,-105.2,0,0,
07/02/2024,23:18:00:172,40.000225,-79.998783,1,-99.79,-99.79,0,0,
07/02/2024,23:18:00:503,40.000226,-79.998778,1,-101.17,-101.17,0,0,
07/02/2024,23:18:00:523,40.000226,-79.998773,1,-108.28,-108.28,0,0,
07/02/2024,23:18:00:543,40.000226,-79.998768,1,-106.46,-106.46,0,0,
07/02/2024,23:18:00:664,40.000226,-79.998763,1,-98.43,-98.43,0,0,
07/02/2024,23:18:00:784,40.000226,-79.998759,1,-102.39,-102.39,0,0,
07/02/2024,23:18:00:906,40.000226,-79.998754,1,-103.37,-103.37,0,0,
07/02/2024,23:18:01:057,40.000227,-79.998749,1,-103.47,-103.47,0,0,
07/02/2024,23:18:01:173,40.000227,-79.998744,1,-100.53,-100.53,0,0,
07/02/2024,23:18:01:270,40.000227,-79.998739,1,-109.18,-109.18,0,0,
07/02/2024,23:18:01:401,40.000227,-79.998734,1,-99.62,-99.62,0,0,
07/02/2024,23:18:01:523,40.000227,-79.998730,1,-105.74,-105.74,0,0,
07/02/2024,23:18:01:640,40.000227,-79.998725,1,-105,-105,0,0,
07/02/2024,23:18:01:764,40.000228,-79.998720,1,-97.78,-97.78,0,0,
07/02/2024,23:18:01:916,40.000228,-79.998715,1,-97.49,-97.49,0,0,
07/02/2024,23:18:02:048,40.000228,-79.998710,1,-106.09,-106.09,0,0,
07/02/2024,23:18:02:128,40.000228,-79.998705,1,-103.69,-103.69,0,0,
07/02/2024,23:18:02:256,40.000228,-79.998701,1,-104.3,-104.3,0,0,
07/02/2024,23:18:02:377,40.000228,-79.998696,1,-103.46,-103.46,0,0,
07/02/2024,23:18:02:499,40.000229,-79.998691,1,-103.6,-103.6,0,0,
07/02/2024,23:18:02:621,40.000229,-79.998686,1,-98.1,-98.1,0,0,
07/02/2024,23:18:02:745,40.000229,-79.998681,1,-103.09,-103.09,0,0,
07/02/2024,23:18:02:872,40.000229,-79.998677,1,-108.32,-108.32,0,0,
07/02/2024,23:18:02:989,40.000229,-79.998672,1,-99.57,-99.57,0,0,
07/02/2024,23:18:03:111,40.000229,-79.998667,1,-98.94,-98.94,0,0,
07/02/2024,23:18:03:231,40.000230,-79.998662,1,-105.91,-105.91,0,0,
07/02/2024,23:18:03:352,40.000230,-79.998657,1,-107.09,-107.09,0,0,
07/02/2024,23:18:03:483,40.000230,-79.998652,1,-97.13,-97.13,0,0,
07/02/2024,23:18:03:597,40.000230,-79.998648,1,-101.32,-101.32,0,0,
07/02/2024,23:18:03:727,40.000230,-79.998643,1,-103.26,-103.26,0,0,
07/02/2024,23:18:03:879,40.000231,-79.998638,1,-104.14,-104.14,0,0,
07/02/2024,23:18:03:964,40.000231,-79.998633,1,-97.91,-97.91,0,0,
07/02/2024,23:18:04:111,40.000231,-79.998628,1,-99.2,-99.2,0,0,
07/02/2024,23:18:04:221,40.000231,-79.998624,1,-91.44,-91.44,0,0,
07/02/2024,23:18:04:335,40.000231,-79.998619,1,-84.23,-84.23,0,0,
07/02/2024,23:18:04:460,40.000231,-79.998614,1,-90.37,-90.37,0,0,
07/02/2024,23:18:04:585,40.000232,-79.998609,1,-79.33,-79.33,0,0,
07/02/2024,23:18:04:705,40.000232,-79.998604,1,-87.89,-87.89,0,0,
07/02/2024,23:18:04:839,40.000232,-79.998599,1,-86.48,-86.48,0,0,
07/02/2024,23:18:04:947,40.000232,-79.998595,1,-75.15,-75.15,0,0,
07/02/2024,23:18:05:091,40.000232,-79.998590,1,-77.95,-77.95,0,0,
07/02/2024,23:18:05:197,40.000232,-79.998585,1,-76.24,-76.24,0,0,
07/02/2024,23:18:05:311,40.000233,-79.998580,1,-63.29,-63.29,0,0,
07/02/2024,23:18:05:440,40.000233,-79.998575,1,-68.19,-68.19,0,0,
07/02/2024,23:18:05:793,40.000233,-79.998570,1,-70.03,-70.03,0,0,
07/02/2024,23:18:05:869,40.000233,-79.998566,1,-71.36,-71.36,0,0,
07/02/2024,23:18:05:921,40.000233,-79.998561,1,-69.76,-69.76,0,0,
07/02/2024,23:18:05:962,40.000233,-79.998556,1,-71.63,-71.63,0,0,
07/02/2024,23:18:06:052,40.000234,-79.998551,1,-70.84,-70.84,0,0,
07/02/2024,23:18:06:177,40.000234,-79.998546,1,-76.94,-76.94,0,0,
07/02/2024,23:18:06:303,40.000234,-79.998542,1,-74.6,-74.6,0,0,
07/02/2024,23:18:06:429,40.000234,-79.998537,1,-76.33,-76.33,0,0,
07/02/2024,23:18:06:552,40.000234,-79.998532,1,-66.66,-66.66,0,0,
07/02/2024,23:18:06:666,40.000234,-79.998527,1,-78.79,-78.79,0,0,
07/02/2024,23:18:06:784,40.000235,-79.998522,1,-69.55,-69.55,0,0,
07/02/2024,23:18:06:905,40.000235,-79.998522,1,-65.07,-65.07,0,0,
07/02/2024,23:18:07:026,40.000235,-79.998522,1,-74.38,-74.38,0,0,
07/02/2024,23:18:07:150,40.000235,-79.998522,1,-74.95,-74.95,0,0,
07/02/2024,23:18:07:274,40.000235,-79.998522,1,-65.03,-65.03,0,0,
07/02/2024,23:18:07:393,40.000235,-79.998522,1,-72.04,-72.04,0,0,
07/02/2024,23:18:07:523,40.000235,-79.998522,1,-72,-72,0,0,
07/02/2024,23:18:07:638,40.000235,-79.998522,1,-77.73,-77.73,0,0,
07/02/2024,23:18:07:773,40.000235,-79.998522,1,-78.83,-78.83,0,0,
